subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 10 1.2 first second 13 1 298 6.6 3.978 0.39999794960022 0 1 -1
lala 13 0.075 second first 15 1 299 8 5.465001 0.579997777938843 0 1 -1
lala 12 0.6 second first 2 1 300 -6.6 -5.556 2.71999597549438 -0.25 0 -1
lala 18 0.075 second second 23 1 301 8 5.465001 0.799997568130493 0.25 1 1
lala 10 0.6 second second 3 1 302 -6.6 -5.178 1.15999722480774 -0.25 1 1
lala 14 0.075 second first 10 1 303 -6.6 -5.031 0.599997758865356 0 0 -1
lala 13 0.075 first first 9 1 304 -8 -6.365001 2.35999631881714 0 1 1
lala 15 0.3 first first 12 1 305 6.6 5.106 0.579997777938843 0 0 1
lala 12 0.3 first first 0 1 306 -8 -5.580001 1.5399968624115 -0.25 0 1
lala 18 0.0375 first first 11 1 307 -6.6 -5.00925 1.79999685287476 0 1 1
lala 19 0.0375 second first 23 1 308 8 5.427501 0.23999810218811 0.25 1 -1
lala 14 0.01875 second first 21 1 309 6.6 3.62175 0.279998064041138 0.25 1 -1
lala 12 0.3 first first 17 1 310 -8 -4.940002 0.61999773979187 0.25 1 1
lala 15 0.075 second second 10 1 311 -6.6 -5.105999 0.779997587203979 0 0 1
lala 13 0.15 first second 17 1 312 -8 -4.790002 0.839997529983521 0.25 1 -1
lala 14 0.075 second first 17 1 313 -8 -4.865002 0.559997797012329 0.25 1 -1
lala 12 0.3 second second 6 1 314 8 5.580001 1.87999677658081 -0.25 0 1
lala 14 0.075 first first 15 1 315 8 5.540001 0.919997453689575 0 1 1
lala 11 0.075 first second 22 1 316 8 4.905 0.379997968673706 0.25 0 -1
lala 11 0.15 second second 4 1 317 6.6 5.706 1.43999695777893 -0.25 0 1
lala 14 0.15 first first 8 1 318 -8 -5.504999 2.7399959564209 0 0 1
lala 16 0.0375 first second 10 1 319 -6.6 -5.0685 1.93999671936035 0 0 -1
lala 15 0.075 first second 8 1 320 -8 -5.429999 0.319998025894165 0 0 -1
lala 13 0.15 second first 0 1 321 -8 -5.430001 382.247155666351 -0.25 0 -1
lala 20 0.01875 second first 23 1 322 8 5.446251 22.2003722190857 0.25 1 -1
lala 19 0.01875 second second 11 1 323 -6.6 -4.9905 1.41999697685242 0 1 1
