subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 14 0.15 first first 11 1 246 -6.6 -4.878 0.61999773979187 0 1 1
lala 14 0.01875 second second 23 1 247 8 6.965001 0.199998140335083 0.25 1 1
lala 10 0.15 first first 3 1 248 -6.6 -6.228 0.39999794960022 -0.25 1 1
lala 12 0.0375 second second 19 1 249 -6.6 -7.1655 0.23999810218811 0.25 1 1
lala 10 0.6 second first 16 1 250 -8 -4.680001 0.299998044967651 0.25 0 -1
lala 9 0.15 second first 12 1 251 6.6 3.906 0.279998064041138 0 0 -1
lala 12 2.4 first second 4 1 252 6.6 6.756 0.479997873306274 -0.25 0 -1
lala 11 0.3 second second 3 1 253 -6.6 -5.928 0.299998044967651 -0.25 1 1
lala 11 0.6 first first 15 1 254 8 6.440001 0.419997930526733 0 1 1
lala 13 0.3 second first 9 1 255 -8 -5.54 0.279998064041138 0 1 -1
lala 13 1.2 second second 4 1 256 6.6 7.956 0.459997892379761 -0.25 0 1
lala 14 0.3 first first 5 1 257 6.6 4.277999 0.459997892379761 -0.25 1 1
lala 9 0.15 second second 2 1 258 -6.6 -5.405999 0.339998006820679 -0.25 0 1
lala 14 0.6 first first 4 1 259 6.6 7.356 0.179998159408569 -0.25 0 1
lala 11 1.2 second first 22 1 260 8 7.080002 0.319998025894165 0.25 0 -1
lala 13 0.0375 first first 19 1 261 -6.6 -7.128 0.39999794960022 0.25 1 1
lala 12 0.075 second first 6 1 262 8 4.6425 0.219998121261597 -0.25 0 -1
lala 14 0.009375 first second 0 1 263 -8 -5.870625 0.39999794960022 -0.25 0 -1
lala 7 0.6 second second 7 1 264 8 7.64 0.319998025894165 -0.25 1 1
lala 11 0.3 second second 1 1 265 -8 -6.439999 2.31999635696411 -0.25 1 1
lala 7 0.3 first second 18 1 266 -6.6 -4.656 0.359997987747192 0.25 0 -1
