subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 2 1.2 first first 2 1 86 -6.6 -5.82 1.43999695777893 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second first 1 1 87 -8 -6.8 2.09999656677246 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 6 0.6 first first 10 1 88 -6.6 -7.02 0.759997606277466 0 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second second 5 1 89 6.6 4.98 4.01999473571777 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second first 18 1 90 -6.6 -5.82 2.65999603271484 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 first first 2 1 91 -6.6 -4.62 2.87999582290649 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 3 1.2 first first 15 1 92 8 8 0.819997549057007 0 System.Collections.Generic.List`1[System.Single] 1
lala 3 1.2 second second 22 1 93 8 5.599999 1.49999690055847 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.3 second first 10 1 94 -6.6 -6.719999 1.95999670028687 0 System.Collections.Generic.List`1[System.Single] -1
lala 8 0.15 first first 10 1 95 -6.6 -6.869999 1.07999730110168 0 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 second first 11 1 96 -6.6 -5.58 2.39999628067017 0 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.075 second second 10 1 97 -6.6 -6.795 0.959997415542603 0 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.3 first first 13 1 98 6.6 5.28 1.45999693870544 0 System.Collections.Generic.List`1[System.Single] 1
lala 3 1.2 second first 19 1 99 -6.6 -6.18 2.17999649047852 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 5 0.6 first second 8 1 100 -8 -3.8 1.43999695777893 0 System.Collections.Generic.List`1[System.Single] -1
lala 7 1.2 second first 0 1 101 -8 -4.400001 3.35999536514282 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 first first 9 1 102 -8 -8 0.719997644424438 0 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second second 16 1 103 -8 -6.799999 0.819997549057007 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 1.2 second second 20 1 104 6.6 7.02 0.799997568130493 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.6 second first 20 1 105 6.6 6.42 2.23999643325806 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 6 0.3 second first 8 1 106 -8 -4.1 0.719997644424438 0 System.Collections.Generic.List`1[System.Single] -1
lala 5 2.4 first first 12 1 107 6.6 8.219999 2.97999572753906 0 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.3 first second 8 1 108 -8 -4.4 1.01999735832214 0 System.Collections.Generic.List`1[System.Single] -1
lala 4 1.2 second first 2 1 109 -6.6 -3.42 2.31999635696411 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 8 0.3 second second 6 1 110 8 7.1 1.35999703407288 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 second second 16 1 111 -8 -6.199999 0.899997472763062 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 first first 2 1 112 -6.6 -4.02 4.51999425888062 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 first second 18 1 113 -6.6 -6.42 1.91999673843384 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 8 1.2 second second 0 1 114 -8 -5.6 0.99999737739563 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.6 second second 16 1 115 -8 -5.599999 1.79999685287476 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 2.4 first second 5 1 116 6.6 2.58 1.15999722480774 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 4 1.2 first second 15 1 117 8 6.8 2.47999620437622 0 System.Collections.Generic.List`1[System.Single] -1
lala 8 0.3 second second 8 1 118 -8 -4.7 4.87999391555786 0 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.6 first first 18 1 119 -6.6 -7.02 4.61999416351318 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.3 second first 13 1 120 6.6 4.98 2.91999578475952 0 System.Collections.Generic.List`1[System.Single] -1
lala 5 2.4 first second 17 1 121 -8 -4.4 1.95999670028687 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 6 1.2 first first 5 1 122 6.6 3.78 1.99999666213989 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 first first 19 1 123 -6.6 -7.38 2.75999593734741 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second first 22 1 124 8 4.4 3.31999540328979 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 7 0.6 second second 5 1 125 6.6 3.18 0.219998121261597 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second second 7 1 126 8 6.8 1.23999714851379 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 8 0.6 first second 5 1 127 6.6 2.58 1.29999709129334 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 second first 4 1 128 6.6 7.02 1.87999677658081 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.15 second second 6 1 129 8 6.95 1.19999718666077 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 first first 9 1 130 -8 -6.8 0.819997549057007 0 System.Collections.Generic.List`1[System.Single] 1
lala 3 1.2 first first 21 1 131 6.6 6.18 1.01999735832214 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.3 second second 20 1 132 6.6 6.72 1.43999695777893 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second second 4 1 133 6.6 8.219999 0.599997758865356 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 second second 15 1 134 8 7.4 1.5399968624115 0 System.Collections.Generic.List`1[System.Single] 1
