subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 6 1.2 second second 15 1 123 8 5.840001 3.41999530792236 0 1 1
lala 6 4.8 second first 11 1 124 -6.6 -0.3779998 2.81999588012695 0 1 -1
lala 4 1.2 second first 23 1 125 8 7.040001 2.09999656677246 0.25 1 -1
lala 3 1.2 second first 4 1 126 6.6 6.756 2.61999607086182 -0.25 0 -1
lala 7 1.2 first first 22 1 127 8 8.880001 1.41999697685242 0.25 0 1
lala 5 0.6 first first 3 1 128 -6.6 -6.978 1.31999707221985 -0.25 1 1
lala 4 1.2 second first 14 1 129 8 6.48 1.17999720573425 0 0 -1
lala 9 1.2 second first 17 1 130 -8 -7.639999 1.37999701499939 0.25 1 -1
lala 9 1.2 first second 18 1 131 -6.6 -9.156001 2.11999654769897 0.25 0 -1
lala 11 0.6 second first 16 1 132 -8 -9.480002 4.71999406814575 0.25 0 -1
lala 6 0.6 first first 3 1 133 -6.6 -6.378 2.17999649047852 -0.25 1 1
lala 5 1.2 first first 8 1 134 -8 -5.280001 2.13999652862549 0 0 1
lala 12 0.3 second first 9 1 135 -8 -4.94 3.71999502182007 0 1 -1
lala 5 0.6 second first 19 1 136 -6.6 -5.778 2.7399959564209 0.25 1 -1
lala 7 2.4 second first 11 1 137 -6.6 -2.778 0.799997568130493 0 1 -1
lala 5 0.6 first first 5 1 138 6.6 8.178 1.51999688148499 -0.25 1 1
lala 5 2.4 second second 14 1 139 8 8.879999 0.759997606277466 0 0 1
lala 10 0.075 second first 0 1 140 -8 -6.255 0.959997415542603 -0.25 0 -1
lala 8 1.2 first second 22 1 141 8 7.680001 2.71999597549438 0.25 0 -1
lala 4 1.2 first first 20 1 142 6.6 7.955999 2.55999612808228 0.25 0 1
lala 6 1.2 first second 21 1 143 6.6 3.978 0.779997587203979 0.25 1 -1
lala 9 0.6 second second 22 1 144 8 8.280002 0.919997453689575 0.25 0 1
lala 5 0.6 first second 10 1 145 -6.6 -4.956 0.739997625350952 0 0 -1
lala 6 2.4 second first 8 1 146 -8 -2.880001 1.03999733924866 0 0 -1
lala 6 0.6 first first 7 1 147 8 10.04 1.55999684333801 -0.25 1 1
lala 6 0.6 first first 19 1 148 -6.6 -6.378 1.35999703407288 0.25 1 1
lala 7 0.6 second first 7 1 149 8 9.44 1.21999716758728 -0.25 1 -1
lala 7 0.6 first first 15 1 150 8 5.240001 4.07999467849731 0 1 1
lala 7 1.2 first first 8 1 151 -8 -4.080001 2.17999649047852 0 0 1
lala 10 1.2 second second 18 1 152 -6.6 -10.356 1.7199969291687 0.25 0 1
